x_next,nearest_anchor,dist_to_nearest_anchor,nearest_anchor_radius,escaped_nearest_ball
"[0.6554950475692749, 0.9038694500923157, 0.9999691247940063, 0.3550204634666443, 0.615923285484314, 0.23216120898723602]",32,0.001253366470336914,0.0012533760163933039,False
"[0.6566494107246399, 0.9038694500923157, 0.9999691247940063, 0.3550204634666443, 0.615923285484314, 0.23216120898723602]",33,0.0011543631553649902,0.001154366647824645,False
"[0.6585692167282104, 0.9038694500923157, 0.9999691247940063, 0.3550204634666443, 0.615923285484314, 0.23216120898723602]",34,0.0019198060035705566,0.0019197830697521567,False
"[0.6593987345695496, 0.9038676023483276, 0.9999874234199524, 0.3550211489200592, 0.6159515976905823, 0.23215559124946594]",35,0.0008302239002659917,0.0008302289061248302,False
"[0.6598547697067261, 0.9038390517234802, 0.999942421913147, 0.3550306558609009, 0.6159530878067017, 0.23215076327323914]",36,0.0004592648474499583,-0.0004592716577462852,True
"[0.6599708795547485, 0.903835117816925, 0.999942421913147, 0.35503053665161133, 0.6159529089927673, 0.2321508377790451]",37,0.00011617669224506244,-0.00011617572454269975,True
"[0.6604605317115784, 0.903835117816925, 0.999942421913147, 0.35503053665161133, 0.6159529089927673, 0.2321508377790451]",38,0.000489652156829834,0.0004896398168057203,False
"[0.6611923575401306, 0.903835117816925, 0.999942421913147, 0.35503053665161133, 0.6159529089927673, 0.2321508377790451]",39,0.0007318258285522461,0.0007318095886148512,False
"[0.6624965071678162, 0.903835117816925, 0.999942421913147, 0.35503053665161133, 0.6159529089927673, 0.2321508377790451]",40,0.0013041496276855469,0.0013041258789598942,False
"[0.6629863381385803, 0.9038208723068237, 0.9999805688858032, 0.35503047704696655, 0.6159529089927673, 0.2321508228778839]",41,0.0004915205645374954,-0.0004914933233521879,True
"[0.6638691425323486, 0.9038208723068237, 0.9999805688858032, 0.35503047704696655, 0.6159529089927673, 0.2321508228778839]",42,0.0008828043937683105,0.0008827746496535838,False
"[0.6646788716316223, 0.9038208723068237, 0.9999805688858032, 0.35503047704696655, 0.6159529089927673, 0.2321508228778839]",43,0.0008097290992736816,0.0008242800831794739,False
"[0.6651325821876526, 0.9038208723068237, 0.9999805688858032, 0.35503047704696655, 0.6159529089927673, 0.2321508228778839]",44,0.00045371055603027344,0.00045371538726612926,False
"[0.6652365326881409, 0.9038276672363281, 0.9999976754188538, 0.3550279140472412, 0.6159529685974121, 0.23215100169181824]",45,0.00010559883958194405,-0.00010560073133092374,True
"[0.6653779745101929, 0.9038306474685669, 0.9999963641166687, 0.35502922534942627, 0.6159529685974121, 0.23215100169181824]",46,0.00014148537593428046,-0.00014147019828669727,True
"[0.6657010316848755, 0.9038306474685669, 0.9999963641166687, 0.35502922534942627, 0.6159529685974121, 0.23215100169181824]",47,0.0003230571746826172,0.0003230376751162112,False
"[0.6663381457328796, 0.903818666934967, 0.9999638199806213, 0.35503602027893066, 0.6159244775772095, 0.2321670651435852]",48,0.0006389310583472252,-0.0006389215122908354,True
"[0.6672199964523315, 0.903818666934967, 0.9999638199806213, 0.35503602027893066, 0.6159244775772095, 0.2321670651435852]",49,0.0008818507194519043,0.0008818329079076648,False
"[0.6676243543624878, 0.9038182497024536, 0.9999629855155945, 0.3550359904766083, 0.6159242391586304, 0.2321670800447464]",50,0.0004043590452056378,-0.00040436070412397385,True
"[0.6678360104560852, 0.9038226008415222, 0.9999766945838928, 0.35503247380256653, 0.6159409284591675, 0.2321644425392151]",51,0.00021284508693497628,0.00021286409173626453,False
"[0.6688600778579712, 0.9038413166999817, 0.9998577237129211, 0.3550305664539337, 0.6159293055534363, 0.2321644425392151]",52,0.0010311921359971166,-0.0010311937658116221,True
"[0.6694690585136414, 0.9038350582122803, 0.9999082088470459, 0.3550596833229065, 0.6159580945968628, 0.2321644425392151]",53,0.0006124720093794167,0.0006124827777966857,False
"[0.6710704565048218, 0.9039031267166138, 0.9996734857559204, 0.35507506132125854, 0.6158744692802429, 0.232174351811409]",54,0.0016221996629610658,-0.0016221789410337806,True
"[0.6714209318161011, 0.9039206504821777, 0.9996699690818787, 0.35508349537849426, 0.6158750057220459, 0.23217067122459412]",55,0.00035105179995298386,-0.0003510531969368458,True
"[0.6715761423110962, 0.903930127620697, 0.9996780753135681, 0.3550850450992584, 0.6158775091171265, 0.23216953873634338]",56,0.00015574265853501856,-0.00015576797886751592,True
"[0.6719311475753784, 0.9039274454116821, 0.9997002482414246, 0.3550809919834137, 0.615881621837616, 0.23216494917869568]",57,0.000355783588020131,-0.0003558077441994101,True
"[0.6727673411369324, 0.9038931727409363, 0.9996744990348816, 0.3550724983215332, 0.6158813834190369, 0.2321654111146927]",58,0.0008373348973691463,-0.0008373302989639342,True
"[0.6728021502494812, 0.9038931727409363, 0.9996790885925293, 0.3550736904144287, 0.615882396697998, 0.23216457664966583]",59,3.515512071317062e-05,-3.5149409086443484e-05,True
"[0.6740062236785889, 0.9038823843002319, 0.9996823668479919, 0.35506612062454224, 0.615882396697998, 0.23216457664966583]",60,0.0012041500303894281,-0.0012041330337524414,True
"[0.6757927536964417, 0.9036569595336914, 0.9994284510612488, 0.355099081993103, 0.6158075332641602, 0.23216457664966583]",61,0.0018203489016741514,-0.0018203611252829432,True
"[0.6760116219520569, 0.9035875201225281, 0.9994284510612488, 0.355099081993103, 0.6158075332641602, 0.23216457664966583]",62,0.00022961955983191729,-0.00022959790658205748,True
"[0.6779170036315918, 0.9036415219306946, 0.9995213747024536, 0.35510411858558655, 0.6158134341239929, 0.23216457664966583]",63,0.0019084261730313301,-0.0019084529485553503,True
"[0.6789237260818481, 0.9035765528678894, 0.9995136857032776, 0.35513487458229065, 0.6158251166343689, 0.23215410113334656]",64,0.0010094365570694208,-0.0010094079189002514,True
"[0.6798556447029114, 0.9035123586654663, 0.9994344115257263, 0.3551502823829651, 0.6157754063606262, 0.2321593314409256]",65,0.0009389427141286433,-0.0009389715269207954,True
"[0.6813059449195862, 0.9035344123840332, 0.9994344115257263, 0.3551502823829651, 0.6157754063606262, 0.2321593314409256]",66,0.0014504678547382355,-0.001450496376492083,True
"[0.6830649375915527, 0.9035899043083191, 0.999663233757019, 0.3551981449127197, 0.6159553527832031, 0.2321653515100479]",67,0.0017844332614913583,-0.0017844074172899127,True
"[0.6855036020278931, 0.9036723971366882, 0.999893844127655, 0.35525596141815186, 0.6159610152244568, 0.23211465775966644]",68,0.0024521450977772474,-0.0024521169252693653,True
"[0.68681800365448, 0.9036146998405457, 0.9999848008155823, 0.355267733335495, 0.6159648895263672, 0.2321193367242813]",69,0.001318874186836183,-0.0013188994489610195,True
"[0.6889484524726868, 0.9036462306976318, 0.9999925494194031, 0.35526490211486816, 0.6159703731536865, 0.23210901021957397]",70,0.002130730077624321,-0.0021799916867166758,True
"[0.6909293532371521, 0.9035912752151489, 0.999768078327179, 0.35528048872947693, 0.6158999800682068, 0.23209287226200104]",71,0.0019957039039582014,-0.00199572229757905,True
"[0.6945789456367493, 0.9035708904266357, 0.9995778799057007, 0.35528048872947693, 0.6158999800682068, 0.23209287226200104]",72,0.0036546019837260246,-0.0036546082701534033,True
"[0.6970236897468567, 0.9035650491714478, 0.9995579719543457, 0.3552793860435486, 0.6158960461616516, 0.2320939302444458]",73,0.0024448358453810215,-0.0024448514450341463,True
"[0.6993865370750427, 0.9033785462379456, 0.9995530247688293, 0.3554607331752777, 0.6158960461616516, 0.2320939302444458]",74,0.00237712892703712,-0.0023771370761096478,True
"[0.7029305100440979, 0.9029353857040405, 0.9997650384902954, 0.35546568036079407, 0.6158972382545471, 0.2320939302444458]",75,0.0035778640303760767,-0.003577880561351776,True
"[0.7071579694747925, 0.9015083909034729, 0.9999533295631409, 0.35540154576301575, 0.6159024238586426, 0.2321450263261795]",76,0.0044665345922112465,-0.004466542508453131,True
"[0.7112404704093933, 0.9012564420700073, 0.9994137287139893, 0.3553989827632904, 0.6157915592193604, 0.2321450263261795]",77,0.004127197898924351,-0.004253488965332508,True
"[0.7149156928062439, 0.9019280672073364, 0.9994847774505615, 0.35561439394950867, 0.6158111691474915, 0.23218633234500885]",78,0.0037432448007166386,-0.0037432226818054914,True
"[0.7185285091400146, 0.9019390344619751, 0.9991829991340637, 0.35561439394950867, 0.6158111691474915, 0.23218633234500885]",79,0.003625414799898863,-0.003625415964052081,True
"[0.7231345176696777, 0.9017103910446167, 0.9985323548316956, 0.35561439394950867, 0.6158111691474915, 0.23218633234500885]",80,0.004657352343201637,-0.0046573663130402565,True
"[0.7285476922988892, 0.903343141078949, 0.9985323548316956, 0.35561439394950867, 0.6158111691474915, 0.23218633234500885]",81,0.00565405422821641,-0.005654032342135906,True
"[0.7335467338562012, 0.90260249376297, 0.9984377026557922, 0.35564905405044556, 0.615659236907959, 0.23220233619213104]",82,0.005056923255324364,-0.005056930240243673,True
"[0.7396846413612366, 0.9027138352394104, 0.9984377026557922, 0.35564905405044556, 0.615659236907959, 0.23220233619213104]",83,0.006138917524367571,-0.006138944532722235,True
"[0.7465385794639587, 0.9021857380867004, 0.9979341626167297, 0.3558591902256012, 0.6156553030014038, 0.2322414219379425]",84,0.00689598498865962,-0.006895978469401598,True
"[0.7531214952468872, 0.9023763537406921, 0.9983607530593872, 0.3559929430484772, 0.6160672903060913, 0.23213903605937958]",85,0.0066144694574177265,-0.006614465732127428,True
"[0.7605971693992615, 0.9025002121925354, 0.9990673661231995, 0.3562726080417633, 0.6167585849761963, 0.23221229016780853]",86,0.007547304965555668,-0.007547303568571806,True
"[0.7678892016410828, 0.9026545286178589, 0.9984893202781677, 0.3561643064022064, 0.6161408424377441, 0.23221229016780853]",87,0.00734336581081152,-0.007352140732109547,True
"[0.7757991552352905, 0.9022580981254578, 0.9983900189399719, 0.35622406005859375, 0.6159493327140808, 0.2321077287197113]",88,0.007923734374344349,-0.00792374461889267,True
"[0.7846299409866333, 0.9025196433067322, 0.9985884428024292, 0.35622406005859375, 0.6159493327140808, 0.2321077287197113]",89,0.008836885914206505,-0.008836890570819378,True
"[0.7936769127845764, 0.9034659266471863, 0.9985884428024292, 0.35622406005859375, 0.6159493327140808, 0.2321077287197113]",90,0.009096326306462288,-0.009096330963075161,True
"[0.8016570806503296, 0.9035477042198181, 0.9994412064552307, 0.35622406005859375, 0.6159493327140808, 0.2321077287197113]",91,0.008026018738746643,-0.008375309407711029,True
"[0.8106972575187683, 0.9036040902137756, 0.9994475841522217, 0.356233149766922, 0.6159493327140808, 0.2321077287197113]",92,0.009040359407663345,-0.009040331467986107,True
"[0.8197065591812134, 0.9034612774848938, 0.9994475841522217, 0.356233149766922, 0.6159493327140808, 0.2321077287197113]",93,0.009010433219373226,-0.009010452777147293,True
"[0.8278763890266418, 0.9039261937141418, 0.9980760216712952, 0.35602930188179016, 0.6144810318946838, 0.2326645404100418]",94,0.008446949534118176,-0.00917266495525837,True
"[0.836913526058197, 0.9028447270393372, 0.9960660934448242, 0.3560123145580292, 0.6144810318946838, 0.2326645404100418]",95,0.009320917539298534,-0.009320931509137154,True
"[0.847070574760437, 0.9034242033958435, 0.9942811131477356, 0.35461536049842834, 0.6144810318946838, 0.2326645404100418]",96,0.010423006489872932,-0.010923303663730621,True
"[0.8575717806816101, 0.9065784811973572, 0.9942811131477356, 0.35461536049842834, 0.6144810318946838, 0.2326645404100418]",97,0.010964706540107727,-0.011119878850877285,True
"[0.8678551912307739, 0.906255304813385, 0.9923763871192932, 0.35465842485427856, 0.6127907633781433, 0.23225516080856323]",98,0.010606951080262661,-0.01060696691274643,True
"[0.8783464431762695, 0.9062560200691223, 0.9922782778739929, 0.35467785596847534, 0.6127790808677673, 0.23225316405296326]",99,0.010491735301911831,-0.01049172692000866,True
