x_next,nearest_anchor,dist_to_nearest_anchor,nearest_anchor_radius,escaped_nearest_ball
"[0.6719735264778137, 0.8809307217597961, 0.9999987483024597, 0.359097957611084, 0.633163571357727, 0.22550931572914124]",47,0.00021266937255859375,0.00027463474543765187,False
"[0.6720355153083801, 0.8809307217597961, 0.9999987483024597, 0.359097957611084, 0.633163571357727, 0.22550931572914124]",48,6.198883056640625e-05,-0.0006760202231816947,True
"[0.6729419231414795, 0.8809307217597961, 0.9999987483024597, 0.359097957611084, 0.633163571357727, 0.22550931572914124]",49,0.0009064078330993652,0.0009064056794159114,False
"[0.6729419231414795, 0.8809307217597961, 0.9999987483024597, 0.359097957611084, 0.633163571357727, 0.22550931572914124]",50,0.0,-0.0003847841580864042,True
"[0.6732171773910522, 0.8809307217597961, 0.9999987483024597, 0.359097957611084, 0.633163571357727, 0.22550931572914124]",50,0.0002752542495727539,-0.0003847841580864042,True
"[0.673202633857727, 0.8809307217597961, 0.9999987483024597, 0.359097957611084, 0.633163571357727, 0.22550931572914124]",52,1.4543533325195312e-05,-0.000976219424046576,True
"[0.673979640007019, 0.8809307217597961, 0.9999987483024597, 0.359097957611084, 0.633163571357727, 0.22550931572914124]",52,0.0007624626159667969,-0.000976219424046576,True
"[0.673841118812561, 0.8809307217597961, 0.9999987483024597, 0.359097957611084, 0.633163571357727, 0.22550931572914124]",54,0.0001385211944580078,-0.0014792295405641198,True
"[0.673979640007019, 0.8809307217597961, 0.9999987483024597, 0.359097957611084, 0.633163571357727, 0.22550931572914124]",54,0.0,-0.0014792295405641198,True
"[0.6741694808006287, 0.8809307217597961, 0.9999987483024597, 0.359097957611084, 0.633163571357727, 0.22550931572914124]",54,0.00018984079360961914,-0.0014792295405641198,True
"[0.6741693615913391, 0.8809368014335632, 0.9999987483024597, 0.359097957611084, 0.633163571357727, 0.22550931572914124]",57,6.080842467781622e-06,-1.4689479030494113e-05,True
"[0.6741694808006287, 0.8809307217597961, 0.9999987483024597, 0.359097957611084, 0.633163571357727, 0.22550931572914124]",57,0.0,-1.4689479030494113e-05,True
"[0.6745986938476562, 0.8809307217597961, 0.9999987483024597, 0.359097957611084, 0.633163571357727, 0.22550931572914124]",57,0.0004292130470275879,-1.4689479030494113e-05,True
"[0.6745986938476562, 0.880929708480835, 0.9999994039535522, 0.3590976595878601, 0.6331644058227539, 0.2255091667175293]",60,1.5046483667902066e-06,-0.0007825418724678457,True
"[0.6745986938476562, 0.8809307217597961, 0.9999987483024597, 0.359097957611084, 0.633163571357727, 0.22550931572914124]",60,0.0,-0.0007825418724678457,True
"[0.675093412399292, 0.8809307217597961, 0.9999987483024597, 0.359097957611084, 0.633163571357727, 0.22550931572914124]",60,0.0004947185516357422,-0.0007825418724678457,True
"[0.675093412399292, 0.8809307217597961, 0.9999987483024597, 0.359097957611084, 0.633163571357727, 0.22550931572914124]",63,0.0,-0.0012154389405623078,True
"[0.675093412399292, 0.8809307217597961, 0.9999987483024597, 0.359097957611084, 0.633163571357727, 0.22550931572914124]",63,0.0,-0.0012154389405623078,True
"[0.6751341819763184, 0.8809307217597961, 0.9999987483024597, 0.359097957611084, 0.633163571357727, 0.22550931572914124]",63,4.076957702636719e-05,-0.0012154389405623078,True
"[0.6751337051391602, 0.8809307217597961, 0.9999987483024597, 0.359097957611084, 0.633163571357727, 0.22550931572914124]",66,4.76837158203125e-07,-0.00038015629979781806,True
"[0.6751335263252258, 0.8809307217597961, 0.9999987483024597, 0.359097957611084, 0.633163571357727, 0.22550931572914124]",67,1.7881393432617188e-07,-0.0005708778626285493,True
"[0.675137460231781, 0.8809307217597961, 0.9999987483024597, 0.359097957611084, 0.633163571357727, 0.22550931572914124]",66,3.2782554626464844e-06,-0.00038015629979781806,True
"[0.6754332780838013, 0.8809307217597961, 0.9999987483024597, 0.359097957611084, 0.633163571357727, 0.22550931572914124]",69,0.00029581785202026367,0.0002957913966383785,False
"[0.6754332780838013, 0.8809307217597961, 0.9999987483024597, 0.359097957611084, 0.633163571357727, 0.22550931572914124]",70,0.0,-0.0004719109565485269,True
"[0.6754332780838013, 0.8809307217597961, 0.9999987483024597, 0.359097957611084, 0.633163571357727, 0.22550931572914124]",70,0.0,-0.0004719109565485269,True
"[0.6754332780838013, 0.8809307217597961, 0.9999987483024597, 0.359097957611084, 0.633163571357727, 0.22550931572914124]",70,0.0,-0.0004719109565485269,True
"[0.6754226088523865, 0.8809307217597961, 0.9999987483024597, 0.359097957611084, 0.633163571357727, 0.22550931572914124]",70,1.0669231414794922e-05,-0.0004719109565485269,True
"[0.6756934523582458, 0.8809307217597961, 0.9999987483024597, 0.359097957611084, 0.633163571357727, 0.22550931572914124]",70,0.0002601742744445801,-0.0004719109565485269,True
"[0.6756934523582458, 0.8809307217597961, 0.9999987483024597, 0.359097957611084, 0.633163571357727, 0.22550931572914124]",75,0.0,-0.0007571456953883171,True
"[0.6756934523582458, 0.8809307217597961, 0.9999987483024597, 0.359097957611084, 0.633163571357727, 0.22550931572914124]",75,0.0,-0.0007571456953883171,True
"[0.6756934523582458, 0.8809307217597961, 0.9999987483024597, 0.359097957611084, 0.633163571357727, 0.22550931572914124]",75,0.0,-0.0007571456953883171,True
"[0.6757702231407166, 0.8809307217597961, 0.9999987483024597, 0.359097957611084, 0.633163571357727, 0.22550931572914124]",75,7.677078247070312e-05,-0.0007571456953883171,True
"[0.6762475371360779, 0.8809307217597961, 0.9999987483024597, 0.359097957611084, 0.633163571357727, 0.22550931572914124]",79,0.0004773139953613281,0.00047731888480484486,False
"[0.6762475371360779, 0.8809307217597961, 0.9999987483024597, 0.359097957611084, 0.633163571357727, 0.22550931572914124]",80,0.0,-0.0003239077632315457,True
"[0.676237165927887, 0.8809307217597961, 0.9999987483024597, 0.359097957611084, 0.633163571357727, 0.22550931572914124]",80,1.0371208190917969e-05,-0.0003239077632315457,True
"[0.6762608289718628, 0.8809307217597961, 0.9999987483024597, 0.359097957611084, 0.633163571357727, 0.22550931572914124]",80,1.329183578491211e-05,-0.0003239077632315457,True
"[0.6762608289718628, 0.8809301853179932, 0.999999463558197, 0.359097957611084, 0.633163571357727, 0.22550931572914124]",83,8.940696716308594e-07,-0.0007144565461203456,True
"[0.6762608289718628, 0.8809307217597961, 0.9999987483024597, 0.359097957611084, 0.633163571357727, 0.22550931572914124]",83,0.0,-0.0007144565461203456,True
"[0.6762608289718628, 0.8809307217597961, 0.9999987483024597, 0.359097957611084, 0.633163571357727, 0.22550931572914124]",83,0.0,-0.0007144565461203456,True
"[0.6762608289718628, 0.8809307217597961, 0.9999987483024597, 0.359097957611084, 0.633163571357727, 0.22550931572914124]",83,0.0,-0.0007144565461203456,True
"[0.676260232925415, 0.8809306621551514, 0.9999988079071045, 0.35909798741340637, 0.6331636309623718, 0.22550930082798004]",83,6.058380677131936e-07,-0.0007144565461203456,True
"[0.6762608289718628, 0.8809307217597961, 0.9999987483024597, 0.359097957611084, 0.633163571357727, 0.22550931572914124]",83,0.0,-0.0007144565461203456,True
"[0.6762608289718628, 0.8809307217597961, 0.9999987483024597, 0.359097957611084, 0.633163571357727, 0.22550931572914124]",83,0.0,-0.0007144565461203456,True
"[0.6762564182281494, 0.8809277415275574, 0.9999987483024597, 0.3590979278087616, 0.6331638097763062, 0.22550928592681885]",88,4.808459380001295e-06,-0.00047027584514580667,True
"[0.6764345169067383, 0.8809277415275574, 0.9999987483024597, 0.3590979278087616, 0.6331638097763062, 0.22550928592681885]",84,0.0001737067650537938,-0.0010613527847453952,True
"[0.6764873266220093, 0.8809277415275574, 0.9999987483024597, 0.3590979278087616, 0.6331638097763062, 0.22550928592681885]",92,5.2809715270996094e-05,-0.00015349863679148257,True
"[0.6766532063484192, 0.8809277415275574, 0.9999987483024597, 0.3590979278087616, 0.6331638097763062, 0.22550928592681885]",93,0.0001658797264099121,0.00017974401998799294,False
"[0.6768709421157837, 0.8809277415275574, 0.9999987483024597, 0.3590979278087616, 0.6331638097763062, 0.22550928592681885]",94,0.00021773576736450195,0.0002779641654342413,False
"[0.6772111058235168, 0.8809277415275574, 0.9999987483024597, 0.3590979278087616, 0.6331638097763062, 0.22550928592681885]",95,0.0003401637077331543,0.0003401865251362324,False
"[0.6772111058235168, 0.8809277415275574, 0.9999987483024597, 0.3590979278087616, 0.6331638097763062, 0.22550928592681885]",96,0.0,-0.0010724494932219386,True
"[0.6771559119224548, 0.8809277415275574, 0.9999987483024597, 0.3590979278087616, 0.6331638097763062, 0.22550928592681885]",96,5.519390106201172e-05,-0.0010724494932219386,True
"[0.6772111058235168, 0.8809277415275574, 0.9999987483024597, 0.3590979278087616, 0.6331638097763062, 0.22550928592681885]",96,0.0,-0.0010724494932219386,True
"[0.6771742105484009, 0.8809277415275574, 0.9999987483024597, 0.3590979278087616, 0.6331638097763062, 0.22550928592681885]",98,1.8298625946044922e-05,-0.00030680393683724105,True
