x_next,nearest_anchor,dist_to_nearest_anchor,nearest_anchor_radius,escaped_nearest_ball
"[-1.3159897327423096, 0.022049637511372566]",30,0.0003400503774173558,0.00034000774030573666,False
"[-1.3162919282913208, 0.022021647542715073]",31,0.0003034890105482191,-0.00031356411636807024,True
"[-1.3172422647476196, 0.021924762055277824]",32,0.0009552623378112912,-0.0009552771225571632,True
"[-1.318160891532898, 0.021924762055277824]",33,0.0009186267852783203,-0.0009186622337438166,True
"[-1.3192332983016968, 0.021924762055277824]",34,0.0010724067687988281,-0.0010966805275529623,True
"[-1.3200881481170654, 0.021924762055277824]",35,0.0008548498153686523,-0.0009432445513084531,True
"[-1.3217891454696655, 0.021924762055277824]",36,0.0017009973526000977,-0.001701035420410335,True
"[-1.323371410369873, 0.021924762055277824]",37,0.0015822649002075195,-0.0015822669956833124,True
"[-1.32542884349823, 0.021924762055277824]",38,0.0020574331283569336,-0.0020574142690747976,True
"[-1.3274556398391724, 0.021709920838475227]",39,0.0020381512586027384,-0.002038154983893037,True
"[-1.3302078247070312, 0.021508971229195595]",40,0.0027595111168920994,-0.002759519498795271,True
"[-1.3339471817016602, 0.021508971229195595]",41,0.0037393569946289062,-0.003739346284419298,True
"[-1.3386362791061401, 0.021508971229195595]",42,0.0046890974044799805,-0.004689078778028488,True
"[-1.3441280126571655, 0.021508971229195595]",43,0.005491733551025391,-0.005491722375154495,True
"[-1.3507965803146362, 0.021508969366550446]",44,0.006668567657470703,-0.00720358407124877,True
"[-1.3587145805358887, 0.02118612639605999]",45,0.007924579083919525,-0.0079245800152421,True
"[-1.3687734603881836, 0.01911923475563526]",46,0.010269036516547203,-0.01026904582977295,True
"[-1.3811029195785522, 0.01911923475563526]",47,0.012329459190368652,-0.012329493649303913,True
"[-1.397477149963379, 0.019119231030344963]",48,0.01637423038482666,-0.016374196857213974,True
"[-1.4179553985595703, 0.018780099228024483]",49,0.020481057465076447,-0.02048105001449585,True
"[-1.4433784484863281, 0.018780095502734184]",50,0.025423049926757812,-0.025423036888241768,True
"[-1.470490574836731, 0.018780089914798737]",51,0.027112126350402832,-0.03273194283246994,True
"[-1.4690275192260742, 0.018780095502734184]",52,0.0014630556106567383,-0.04121411591768265,True
"[-1.4688128232955933, 0.025162527337670326]",53,0.0063860416412353516,-0.04020242393016815,True
"[-1.4598382711410522, 0.018780091777443886]",53,0.009189248085021973,-0.04020242393016815,True
"[-1.4760044813156128, 0.016149386763572693]",52,0.006109317764639854,-0.04121411591768265,True
"[-1.4761103391647339, 0.018780095502734184]",56,0.0026328377425670624,-0.04229021444916725,True
"[-1.4759458303451538, 0.022058015689253807]",57,0.0032820457126945257,-0.042802151292562485,True
"[-1.4761103391647339, 0.018780089914798737]",57,5.587935447692871e-09,-0.042802151292562485,True
"[-1.4738093614578247, 0.010049519129097462]",56,0.006482818629592657,-0.04229021444916725,True
"[-1.4736838340759277, 0.018780089914798737]",57,0.0024265050888061523,-0.042802151292562485,True
"[-1.4761103391647339, 0.018780089914798737]",59,0.0,-0.042997073382139206,True
"[-1.4605181217193604, 0.018780095502734184]",55,0.0006798505783081055,-0.037060126662254333,True
"[-1.4592008590698242, 0.0018673669546842575]",60,0.01674383319914341,-0.04329105466604233,True
"[-1.4761103391647339, 0.018780089914798737]",59,0.0,-0.042997073382139206,True
"[-1.468686580657959, 0.018780091777443886]",53,0.0003409385681152344,-0.04020242393016815,True
"[-1.4595712423324585, 0.032443124800920486]",54,0.011764944531023502,-0.03944196552038193,True
"[-1.4621182680130005, 0.018780095502734184]",63,0.0016001462936401367,-0.038399290293455124,True
"[-1.4761103391647339, 0.018780089914798737]",59,0.0,-0.042997073382139206,True
"[-1.474673867225647, 0.018780089914798737]",61,0.0009900331497192383,-0.04253464192152023,True
"[-1.4737595319747925, 0.018780095502734184]",61,7.56978988647461e-05,-0.04253464192152023,True
"[-1.458524465560913, 0.018780093640089035]",55,0.0013138055801391602,-0.037060126662254333,True
"[-1.4572008848190308, 0.012087024748325348]",72,0.006822685711085796,-0.03691021353006363,True
"[-1.4760046005249023, 0.01615077443420887]",56,1.3927816553405137e-06,-0.04229021444916725,True
"[-1.4558053016662598, 0.009360694326460361]",73,0.0030627651140093803,-0.03697710856795311,True
"[-1.4760292768478394, 0.016477618366479874]",74,0.0003277741197962314,-0.04257948696613312,True
"[-1.4580624103546143, 0.008543082512915134]",75,0.0024006308522075415,-0.03686562553048134,True
"[-1.4588950872421265, 0.018780095502734184]",72,0.0003706216812133789,-0.03691021353006363,True
"[-1.458174228668213, 0.018780093640089035]",72,0.0003502368927001953,-0.03691021353006363,True
"[-1.4560433626174927, 0.018780093640089035]",79,0.002130866050720215,-0.03683255612850189,True
"[-1.466559886932373, 0.018780095502734184]",66,0.0021266937255859375,-0.0399179644882679,True
"[-1.474755048751831, 0.013494542799890041]",56,0.0029341571498662233,-0.04229021444916725,True
"[-1.4692002534866333, 0.018780091777443886]",53,0.00017273426055908203,-0.04020242393016815,True
"[-1.4729119539260864, 0.018780089914798737]",61,0.0007718801498413086,-0.04253464192152023,True
"[-1.4579126834869385, 0.007410341873764992]",77,0.0011425933334976435,-0.03848281130194664,True
"[-1.4651345014572144, -0.0008029267191886902]",64,0.006506810430437326,-0.03861386701464653,True
"[-1.4761103391647339, 0.018780095502734184]",57,0.0,-0.042802151292562485,True
"[-1.468488335609436, 0.021660609170794487]",66,0.0028873311821371317,-0.0399179644882679,True
"[-1.4756510257720947, 0.018780089914798737]",57,0.00045931339263916016,-0.042802151292562485,True
"[-1.475197196006775, 0.011102352291345596]",60,0.0017419937066733837,-0.04329105466604233,True
"[-1.4729348421096802, 0.018780095502734184]",84,2.2888185412739404e-05,-0.04100852087140083,True
"[-1.4750257730484009, 0.018780095502734184]",70,0.00035190582275390625,-0.041979022324085236,True
"[-1.4700640439987183, 0.01550067774951458]",52,0.00330703379586339,-0.04121411591768265,True
"[-1.4687362909317017, 0.009833735413849354]",60,0.005077657755464315,-0.04329105466604233,True
"[-1.4710594415664673, 0.018780095502734184]",52,0.0005688667297363281,-0.04121411591768265,True
"[-1.4761103391647339, 0.018780095502734184]",57,0.0,-0.042802151292562485,True
"[-1.4583663940429688, 0.000285908579826355]",64,0.0017881114035844803,-0.03861386701464653,True
"[-1.4579648971557617, 0.02825312130153179]",67,0.004487368278205395,-0.03605814650654793,True
"[-1.4716426134109497, 0.018780095502734184]",95,0.0005831718444824219,-0.04076767340302467,True
"[-1.4753721952438354, 0.018780089914798737]",89,0.00027883052825927734,-0.043060868978500366,True
