Y,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,regret,iteration,seed,config,timestamp,run_label
0.015258265,-0.14225294,-0.9868066,-0.16890807,0.02216728,-0.029749814,-0.1646542,0.029746836,0.004554917,0.006784888,-0.0013637233,0.9854357,28.0,0,se_gaussian_10D,2026-08-10_09-03-29,gaussian_10D_ucb_constant
0.020776834,-0.14349808,-0.98926836,-0.16853239,0.021878233,-0.03082536,-0.16466194,0.029784672,0.004557128,0.006791493,-0.0013637233,0.986049,29.0,0,se_gaussian_10D,2026-08-10_09-03-29,gaussian_10D_ucb_constant
0.006232605,-0.14585029,-0.99458414,-0.16799577,0.021134619,-0.03279893,-0.16460855,0.029826248,0.0045177653,0.006791493,-0.0013637233,0.98604804,30.0,0,se_gaussian_10D,2026-08-10_09-03-29,gaussian_10D_ucb_constant
0.017880335,-0.14584297,-0.9945041,-0.16781017,0.02115924,-0.03295224,-0.16459787,0.030009152,0.004526504,0.006843249,-0.0013943886,0.9864991,31.0,0,se_gaussian_10D,2026-08-10_09-03-29,gaussian_10D_ucb_constant
0.022214733,-0.14764178,-0.9982816,-0.16733341,0.020518152,-0.03446492,-0.16455485,0.030171791,0.0045375545,0.006877608,-0.0014131125,0.98714745,32.0,0,se_gaussian_10D,2026-08-10_09-03-29,gaussian_10D_ucb_constant
0.015496615,-0.14765526,-0.9983288,-0.16734593,0.020692106,-0.03438575,-0.16457298,0.03025272,0.004526504,0.006843249,-0.0013943886,0.98713905,33.0,0,se_gaussian_10D,2026-08-10_09-03-29,gaussian_10D_ucb_constant
0.014437587,-0.14767157,-0.9982471,-0.1672354,0.020538395,-0.03448867,-0.16454856,0.030172672,0.004516594,0.006883079,-0.001414694,0.9871479,34.0,0,se_gaussian_10D,2026-08-10_09-03-29,gaussian_10D_ucb_constant
0.004189738,-0.14758606,-0.9983105,-0.16738185,0.020594176,-0.03450316,-0.16455564,0.030160142,0.0045165843,0.0068849493,-0.0013967581,0.9871464,35.0,0,se_gaussian_10D,2026-08-10_09-03-29,gaussian_10D_ucb_constant
0.021116259,-0.14764178,-0.9982816,-0.16733341,0.020518152,-0.03446492,-0.16455485,0.030171791,0.0045375545,0.006877608,-0.0014131125,0.98714435,36.0,0,se_gaussian_10D,2026-08-10_09-03-29,gaussian_10D_ucb_constant
0.015384382,-0.14764178,-0.9982816,-0.16733341,0.020518152,-0.03446492,-0.16455485,0.030171791,0.0045375545,0.006877608,-0.0014131125,0.9871529,37.0,0,se_gaussian_10D,2026-08-10_09-03-29,gaussian_10D_ucb_constant
0.011868641,-0.14768267,-0.9982651,-0.16730689,0.020635726,-0.034492947,-0.16454208,0.030157335,0.0044516823,0.0068531237,-0.0013875329,0.9871481,38.0,0,se_gaussian_10D,2026-08-10_09-03-29,gaussian_10D_ucb_constant
0.017254058,-0.1479787,-0.99920624,-0.16727594,0.020442164,-0.034706384,-0.16454208,0.030157335,0.0044516823,0.0068531237,-0.0013875329,0.9871499,39.0,0,se_gaussian_10D,2026-08-10_09-03-29,gaussian_10D_ucb_constant
0.016999805,-0.14833489,-0.9998752,-0.16705276,0.020287486,-0.035121456,-0.16453551,0.030235859,0.0045044045,0.0069019115,-0.0014242192,0.98714316,40.0,0,se_gaussian_10D,2026-08-10_09-03-29,gaussian_10D_ucb_constant
0.020492608,-0.14833489,-0.9998752,-0.16705276,0.020287486,-0.035121456,-0.16453551,0.030235859,0.0045044045,0.0069019115,-0.0014242192,0.98722696,41.0,0,se_gaussian_10D,2026-08-10_09-03-29,gaussian_10D_ucb_constant
0.0034365393,-0.14833489,-0.9998752,-0.16705276,0.020287486,-0.035121456,-0.16453551,0.030235859,0.0045044045,0.0069019115,-0.0014242192,0.9872328,42.0,0,se_gaussian_10D,2026-08-10_09-03-29,gaussian_10D_ucb_constant
0.018327042,-0.14833489,-0.9998752,-0.16705276,0.020287486,-0.035121456,-0.16453551,0.030235859,0.0045044045,0.0069019115,-0.0014242192,0.9872241,43.0,0,se_gaussian_10D,2026-08-10_09-03-29,gaussian_10D_ucb_constant
0.0055330517,-0.14833489,-0.9998752,-0.16705276,0.020287486,-0.035121456,-0.16453551,0.030235859,0.0045044045,0.0069019115,-0.0014242192,0.9872288,44.0,0,se_gaussian_10D,2026-08-10_09-03-29,gaussian_10D_ucb_constant
0.022741385,-0.14833489,-0.9998752,-0.16705276,0.020287486,-0.035121456,-0.16453551,0.030235859,0.0045044045,0.0069019115,-0.0014242192,0.9873526,45.0,0,se_gaussian_10D,2026-08-10_09-03-29,gaussian_10D_ucb_constant
0.0089757135,-0.14908604,-0.99977195,-0.16679671,0.019984912,-0.035709918,-0.16450995,0.030373633,0.004509896,0.00691635,-0.001438946,0.9873448,46.0,0,se_gaussian_10D,2026-08-10_09-03-29,gaussian_10D_ucb_constant
0.0038079107,-0.14833489,-0.9998752,-0.16705276,0.020287486,-0.035121456,-0.16453551,0.030235859,0.0045044045,0.0069019115,-0.0014242192,0.9873477,47.0,0,se_gaussian_10D,2026-08-10_09-03-29,gaussian_10D_ucb_constant
0.00579856,-0.14851686,-0.9998956,-0.16703784,0.020271096,-0.03517343,-0.16452208,0.030251624,0.004505301,0.006883079,-0.001414694,0.9873459,48.0,0,se_gaussian_10D,2026-08-10_09-03-29,gaussian_10D_ucb_constant
0.012782896,-0.14833489,-0.9998752,-0.16705276,0.020287486,-0.035121456,-0.16453551,0.030235859,0.0045044045,0.0069019115,-0.0014242192,0.9873475,49.0,0,se_gaussian_10D,2026-08-10_09-03-29,gaussian_10D_ucb_constant
0.009238589,-0.14833489,-0.9998752,-0.16705276,0.020287486,-0.035121456,-0.16453551,0.030235859,0.0045044045,0.0069019115,-0.0014242192,0.9873468,50.0,0,se_gaussian_10D,2026-08-10_09-03-29,gaussian_10D_ucb_constant
0.007248501,-0.14833489,-0.9998752,-0.16705276,0.020287486,-0.035121456,-0.16453551,0.030235859,0.0045044045,0.0069019115,-0.0014242192,0.98734045,51.0,0,se_gaussian_10D,2026-08-10_09-03-29,gaussian_10D_ucb_constant
0.02018689,-0.14833489,-0.9998752,-0.16705276,0.020287486,-0.035121456,-0.16453551,0.030235859,0.0045044045,0.0069019115,-0.0014242192,0.987355,52.0,0,se_gaussian_10D,2026-08-10_09-03-29,gaussian_10D_ucb_constant
0.010845048,-0.14833489,-0.9998752,-0.16705276,0.020287486,-0.035121456,-0.16453551,0.030235859,0.0045044045,0.0069019115,-0.0014242192,0.9873481,53.0,0,se_gaussian_10D,2026-08-10_09-03-29,gaussian_10D_ucb_constant
0.014788808,-0.14848529,-0.99989426,-0.16703497,0.02028874,-0.035124213,-0.16453524,0.030235805,0.004504469,0.006901919,-0.0014241255,0.9873534,54.0,0,se_gaussian_10D,2026-08-10_09-03-29,gaussian_10D_ucb_constant
0.017239729,-0.14874585,-0.99997085,-0.16715066,0.020289063,-0.035121355,-0.16453525,0.03023586,0.0045043007,0.006901913,-0.0014242184,0.9873549,55.0,0,se_gaussian_10D,2026-08-10_09-03-29,gaussian_10D_ucb_constant
0.008436159,-0.14874585,-0.99997085,-0.16715066,0.020289063,-0.035121355,-0.16453525,0.03023586,0.0045043007,0.006901913,-0.0014242184,0.98734725,56.0,0,se_gaussian_10D,2026-08-10_09-03-29,gaussian_10D_ucb_constant
0.0037324606,-0.14831705,-0.999968,-0.16700746,0.020241318,-0.0351882,-0.1645326,0.030244987,0.0045078257,0.0069032623,-0.0014209319,0.9873486,57.0,0,se_gaussian_10D,2026-08-10_09-03-29,gaussian_10D_ucb_constant
0.010812148,-0.14874585,-0.99997085,-0.16715066,0.020289063,-0.035121355,-0.16453525,0.03023586,0.0045043007,0.006901913,-0.0014242184,0.9873405,58.0,0,se_gaussian_10D,2026-08-10_09-03-29,gaussian_10D_ucb_constant
0.00981227,-0.14895184,-0.9999843,-0.16715135,0.020261731,-0.035140242,-0.16454203,0.03023586,0.0045043007,0.006901913,-0.0014242184,0.9873506,59.0,0,se_gaussian_10D,2026-08-10_09-03-29,gaussian_10D_ucb_constant
0.01118448,-0.14905456,-0.9999752,-0.16706625,0.02029644,-0.035134252,-0.1645267,0.030244919,0.004501993,0.0069032162,-0.0014241992,0.9873373,60.0,0,se_gaussian_10D,2026-08-10_09-03-29,gaussian_10D_ucb_constant
0.006796066,-0.14909048,-0.99997807,-0.16706707,0.020295411,-0.03514122,-0.1645267,0.030244919,0.004501993,0.0069032162,-0.0014241992,0.98734206,61.0,0,se_gaussian_10D,2026-08-10_09-03-29,gaussian_10D_ucb_constant
0.020469232,-0.1494027,-0.9999508,-0.16695295,0.02029644,-0.035134252,-0.1645267,0.030244919,0.004501993,0.0069032162,-0.0014241992,0.9873493,62.0,0,se_gaussian_10D,2026-08-10_09-03-29,gaussian_10D_ucb_constant
0.01358022,-0.14954728,-0.9999926,-0.1670488,0.020286124,-0.035137262,-0.16452529,0.030245934,0.0045020212,0.0069027147,-0.0014241536,0.98734915,63.0,0,se_gaussian_10D,2026-08-10_09-03-29,gaussian_10D_ucb_constant
0.015326111,-0.14954728,-0.9999926,-0.1670488,0.020286124,-0.035137262,-0.16452529,0.030245934,0.0045020212,0.0069027147,-0.0014241536,0.98735565,64.0,0,se_gaussian_10D,2026-08-10_09-03-29,gaussian_10D_ucb_constant
0.022772476,-0.14968374,-0.99999464,-0.16704093,0.020318853,-0.035121858,-0.1645267,0.030244919,0.004501993,0.0069032162,-0.0014241992,0.9873746,65.0,0,se_gaussian_10D,2026-08-10_09-03-29,gaussian_10D_ucb_constant
0.022796433,-0.14954728,-0.9999926,-0.1670488,0.020286124,-0.035137262,-0.16452529,0.030245934,0.0045020212,0.0069027147,-0.0014241536,0.9873834,66.0,0,se_gaussian_10D,2026-08-10_09-03-29,gaussian_10D_ucb_constant
0.0043167993,-0.14968374,-0.99999464,-0.16704093,0.020318853,-0.035121858,-0.1645267,0.030244919,0.004501993,0.0069032162,-0.0014241992,0.98737603,67.0,0,se_gaussian_10D,2026-08-10_09-03-29,gaussian_10D_ucb_constant
0.020109067,-0.14968374,-0.99999464,-0.16704093,0.020318853,-0.035121858,-0.1645267,0.030244919,0.004501993,0.0069032162,-0.0014241992,0.98736924,68.0,0,se_gaussian_10D,2026-08-10_09-03-29,gaussian_10D_ucb_constant
0.008329552,-0.14968374,-0.99999464,-0.16704093,0.020318853,-0.035121858,-0.1645267,0.030244919,0.004501993,0.0069032162,-0.0014241992,0.98737985,69.0,0,se_gaussian_10D,2026-08-10_09-03-29,gaussian_10D_ucb_constant
0.0039437767,-0.14954728,-0.9999926,-0.1670488,0.020286124,-0.035137262,-0.16452529,0.030245934,0.0045020212,0.0069027147,-0.0014241536,0.98738056,70.0,0,se_gaussian_10D,2026-08-10_09-03-29,gaussian_10D_ucb_constant
0.011271647,-0.14968374,-0.99999464,-0.16704093,0.020318853,-0.035121858,-0.1645267,0.030244919,0.004501993,0.0069032162,-0.0014241992,0.9873736,71.0,0,se_gaussian_10D,2026-08-10_09-03-29,gaussian_10D_ucb_constant
0.018697284,-0.15014514,-0.99999547,-0.16715544,0.020364849,-0.035081424,-0.16450545,0.030271847,0.004501993,0.0069032162,-0.0014241992,0.9873582,72.0,0,se_gaussian_10D,2026-08-10_09-03-29,gaussian_10D_ucb_constant
0.019528693,-0.15014514,-0.99999547,-0.16715544,0.020364849,-0.035081424,-0.16450545,0.030271847,0.004501993,0.0069032162,-0.0014241992,0.9873795,73.0,0,se_gaussian_10D,2026-08-10_09-03-29,gaussian_10D_ucb_constant
0.011179496,-0.15009016,-0.9999947,-0.16703716,0.020318793,-0.035121858,-0.1645267,0.03024493,0.004501993,0.0069032162,-0.0014241992,0.9873808,74.0,0,se_gaussian_10D,2026-08-10_09-03-29,gaussian_10D_ucb_constant
0.011367445,-0.15009016,-0.9999947,-0.16703716,0.020318793,-0.035121858,-0.1645267,0.03024493,0.004501993,0.0069032162,-0.0014241992,0.9873854,75.0,0,se_gaussian_10D,2026-08-10_09-03-29,gaussian_10D_ucb_constant
0.004316137,-0.15030156,-0.9999896,-0.16708824,0.0203719,-0.035144303,-0.1645253,0.030264309,0.0045015966,0.0069050784,-0.0014249701,0.98738027,76.0,0,se_gaussian_10D,2026-08-10_09-03-29,gaussian_10D_ucb_constant
0.011728803,-0.15009016,-0.9999947,-0.16703716,0.020318793,-0.035121858,-0.1645267,0.03024493,0.004501993,0.0069032162,-0.0014241992,0.98737526,77.0,0,se_gaussian_10D,2026-08-10_09-03-29,gaussian_10D_ucb_constant
0.0087508485,-0.15009016,-0.9999947,-0.16703716,0.020318793,-0.035121858,-0.1645267,0.03024493,0.004501993,0.0069032162,-0.0014241992,0.9873733,78.0,0,se_gaussian_10D,2026-08-10_09-03-29,gaussian_10D_ucb_constant
0.004287063,-0.15031254,-0.9999779,-0.16727316,0.020318853,-0.035121858,-0.1645267,0.030244919,0.004501993,0.0069032162,-0.0014241992,0.9873848,79.0,0,se_gaussian_10D,2026-08-10_09-03-29,gaussian_10D_ucb_constant
0.02208707,-0.15017854,-0.9999885,-0.1670404,0.020330554,-0.035119664,-0.16452186,0.03024493,0.004501993,0.0069032162,-0.0014241992,0.987374,80.0,0,se_gaussian_10D,2026-08-10_09-03-29,gaussian_10D_ucb_constant
0.022322906,-0.15017854,-0.9999885,-0.1670404,0.020330554,-0.035119664,-0.16452186,0.03024493,0.004501993,0.0069032162,-0.0014241992,0.9873739,81.0,0,se_gaussian_10D,2026-08-10_09-03-29,gaussian_10D_ucb_constant
0.0042686593,-0.15023881,-0.9999825,-0.16699499,0.020318793,-0.035121858,-0.1645267,0.03024493,0.004501993,0.0069032162,-0.0014241992,0.98738194,82.0,0,se_gaussian_10D,2026-08-10_09-03-29,gaussian_10D_ucb_constant
0.01213893,-0.15017854,-0.9999885,-0.1670404,0.020330554,-0.035119664,-0.16452186,0.03024493,0.004501993,0.0069032162,-0.0014241992,0.9873754,83.0,0,se_gaussian_10D,2026-08-10_09-03-29,gaussian_10D_ucb_constant
0.021283805,-0.1507363,-0.99997663,-0.16694865,0.020268286,-0.035012387,-0.1645267,0.03024493,0.004501993,0.0069032162,-0.0014241992,0.98739314,84.0,0,se_gaussian_10D,2026-08-10_09-03-29,gaussian_10D_ucb_constant
0.0143600125,-0.150592,-0.9999798,-0.16705082,0.02033059,-0.035114013,-0.16452624,0.030241717,0.0045023514,0.0069002607,-0.0014241992,0.9873792,85.0,0,se_gaussian_10D,2026-08-10_09-03-29,gaussian_10D_ucb_constant
0.0204284,-0.1507363,-0.99997663,-0.16694865,0.020268286,-0.035012387,-0.1645267,0.03024493,0.004501993,0.0069032162,-0.0014241992,0.98737854,86.0,0,se_gaussian_10D,2026-08-10_09-03-29,gaussian_10D_ucb_constant
0.018092018,-0.150592,-0.9999798,-0.16705082,0.02033059,-0.035114013,-0.16452624,0.030241717,0.0045023514,0.0069002607,-0.0014241992,0.9873749,87.0,0,se_gaussian_10D,2026-08-10_09-03-29,gaussian_10D_ucb_constant
0.010882527,-0.1507363,-0.99997663,-0.16694865,0.020268286,-0.035012387,-0.1645267,0.03024493,0.004501993,0.0069032162,-0.0014241992,0.9873812,88.0,0,se_gaussian_10D,2026-08-10_09-03-29,gaussian_10D_ucb_constant
0.005042512,-0.15101399,-0.9999701,-0.16695957,0.020270873,-0.035000924,-0.16452807,0.030249115,0.00450213,0.006902313,-0.0014231243,0.987385,89.0,0,se_gaussian_10D,2026-08-10_09-03-29,gaussian_10D_ucb_constant
0.02120947,-0.15207154,-0.9999587,-0.16680466,0.020283496,-0.035163127,-0.16452529,0.030245934,0.0045020212,0.0069027147,-0.0014241536,0.9873398,90.0,0,se_gaussian_10D,2026-08-10_09-03-29,gaussian_10D_ucb_constant
0.006215907,-0.15207154,-0.9999587,-0.16680466,0.020283496,-0.035163127,-0.16452529,0.030245934,0.0045020212,0.0069027147,-0.0014241536,0.98733217,91.0,0,se_gaussian_10D,2026-08-10_09-03-29,gaussian_10D_ucb_constant
0.0062203486,-0.15207154,-0.9999587,-0.16680466,0.020283496,-0.035163127,-0.16452529,0.030245934,0.0045020212,0.0069027147,-0.0014241536,0.9873274,92.0,0,se_gaussian_10D,2026-08-10_09-03-29,gaussian_10D_ucb_constant
0.007442635,-0.15207154,-0.9999587,-0.16680466,0.020283496,-0.035163127,-0.16452529,0.030245934,0.0045020212,0.0069027147,-0.0014241536,0.98732924,93.0,0,se_gaussian_10D,2026-08-10_09-03-29,gaussian_10D_ucb_constant
0.007310558,-0.15207154,-0.9999587,-0.16680466,0.020283496,-0.035163127,-0.16452529,0.030245934,0.0045020212,0.0069027147,-0.0014241536,0.9873273,94.0,0,se_gaussian_10D,2026-08-10_09-03-29,gaussian_10D_ucb_constant
0.013690371,-0.15207154,-0.9999587,-0.16680466,0.020283496,-0.035163127,-0.16452529,0.030245934,0.0045020212,0.0069027147,-0.0014241536,0.9873242,95.0,0,se_gaussian_10D,2026-08-10_09-03-29,gaussian_10D_ucb_constant
0.0057104896,-0.15207154,-0.9999587,-0.16680466,0.020283496,-0.035163127,-0.16452529,0.030245934,0.0045020212,0.0069027147,-0.0014241536,0.9873274,96.0,0,se_gaussian_10D,2026-08-10_09-03-29,gaussian_10D_ucb_constant
0.0074630748,-0.15207154,-0.9999587,-0.16680466,0.020283496,-0.035163127,-0.16452529,0.030245934,0.0045020212,0.0069027147,-0.0014241536,0.9873226,97.0,0,se_gaussian_10D,2026-08-10_09-03-29,gaussian_10D_ucb_constant
0.00967504,-0.15207154,-0.9999587,-0.16680466,0.020283496,-0.035163127,-0.16452529,0.030245934,0.0045020212,0.0069027147,-0.0014241536,0.9873203,98.0,0,se_gaussian_10D,2026-08-10_09-03-29,gaussian_10D_ucb_constant
0.01687074,-0.15259138,-0.999998,-0.16694374,0.020283496,-0.035163127,-0.16452529,0.030245934,0.0045020212,0.0069027147,-0.0014241536,0.98733187,99.0,0,se_gaussian_10D,2026-08-10_09-03-29,gaussian_10D_ucb_constant
0.013195249,-0.15207154,-0.9999587,-0.16680466,0.020283496,-0.035163127,-0.16452529,0.030245934,0.0045020212,0.0069027147,-0.0014241536,0.987324,100.0,0,se_gaussian_10D,2026-08-10_09-03-29,gaussian_10D_ucb_constant
0.20287357,-0.11614239,-0.511391,-0.034270927,-0.34904367,-0.02001642,-0.04932857,0.0010220993,0.033707373,-0.014584683,0.005904427,0.7070826,0.0,1,se_gaussian_10D,2026-08-10_09-06-52,gaussian_10D_ucb_constant
0.30730197,-0.07935858,-0.40552148,-0.03427091,-0.34904367,-0.02001642,-0.04932857,0.0010221007,0.033707373,-0.014584683,0.005904427,0.5258171,1.0,1,se_gaussian_10D,2026-08-10_09-06-52,gaussian_10D_ucb_constant
0.47361732,-0.022591963,-0.24232045,-0.034270935,-0.34904367,-0.020016415,-0.049328577,0.0010221007,0.033707373,-0.014584683,0.0059044263,0.40965068,2.0,1,se_gaussian_10D,2026-08-10_09-06-52,gaussian_10D_ucb_constant
0.59207183,0.06531016,0.012427211,-0.034270935,-0.34904364,-0.020016434,-0.04932858,0.0010220768,0.03370737,-0.014584687,0.0059044217,0.6582778,3.0,1,se_gaussian_10D,2026-08-10_09-06-52,gaussian_10D_ucb_constant
0.35023713,0.17658049,0.3319636,-0.0342709,-0.34904367,-0.02001639,-0.04932858,0.0010220768,0.03370737,-0.014584687,0.0059044217,0.83773655,4.0,1,se_gaussian_10D,2026-08-10_09-06-52,gaussian_10D_ucb_constant
0.15856501,0.24099103,0.51893413,-0.034270935,-0.34904367,-0.02001639,-0.04932858,0.0010220765,0.03370737,-0.014584687,0.0059044217,0.8936691,5.0,1,se_gaussian_10D,2026-08-10_09-06-52,gaussian_10D_ucb_constant
0.10467017,0.2688507,0.60063136,-0.034270935,-0.34904367,-0.02001639,-0.04932858,0.0010220765,0.03370737,-0.014584687,0.0059044217,0.9212526,6.0,1,se_gaussian_10D,2026-08-10_09-06-52,gaussian_10D_ucb_constant
0.07554527,0.28681642,0.652596,-0.034270935,-0.34904367,-0.02001639,-0.04932858,0.0010220765,0.03370737,-0.014584687,0.0059044217,0.936929,7.0,1,se_gaussian_10D,2026-08-10_09-06-52,gaussian_10D_ucb_constant
0.06903925,0.29894006,0.6886624,-0.03427093,-0.34904367,-0.020016387,-0.04932858,0.0010220765,0.03370737,-0.014584687,0.0059044217,0.9488932,8.0,1,se_gaussian_10D,2026-08-10_09-06-52,gaussian_10D_ucb_constant
0.041356977,0.3102472,0.72101015,-0.034270927,-0.34904367,-0.020016387,-0.049328577,0.0010220761,0.03370737,-0.014584687,0.005904421,0.95442814,9.0,1,se_gaussian_10D,2026-08-10_09-06-52,gaussian_10D_ucb_constant
0.04836358,0.3162808,0.73815197,-0.034270927,-0.34904367,-0.020016385,-0.04932858,0.0010220761,0.03370737,-0.014584687,0.005904421,0.9605621,10.0,1,se_gaussian_10D,2026-08-10_09-06-52,gaussian_10D_ucb_constant
